user_id,income,total_spending,savings_investment,spending_behavior_class,is_budget_tracker_user,spending_food,spending_transport,spending_bills,spending_entertainment,spending_shopping,spending_education,spending_other
4434,50000000,15002000,34998000,savings_oriented,0,2616000,2920000,687000,2957000,2280000,1307000,2235000
4435,22000000,9407000,12593000,savings_oriented,1,1256000,640000,1415000,826000,1682000,427000,3161000
4436,25000000,10983000,14017000,savings_oriented,0,672000,2900000,1963000,1115000,903000,2999000,431000
4437,35000000,34278000,722000,high_spender,0,5338000,7962000,3443000,3069000,5623000,4485000,4358000
4438,19000000,18047000,953000,high_spender,1,3558000,1745000,3082000,1763000,3493000,2956000,1450000
4439,29000000,24317000,4683000,high_spender,1,5000,184000,7836000,1855000,2480000,4612000,7345000
4440,12000000,11218000,782000,high_spender,1,596000,1348000,1899000,3099000,1615000,745000,1916000
4441,11000000,7849000,3151000,high_spender,0,515000,602000,1866000,2000000,1235000,616000,1015000
4442,33000000,30828000,2172000,high_spender,1,7459000,2123000,7303000,371000,5781000,6747000,1044000
4443,20000000,9563000,10437000,savings_oriented,0,3004000,1014000,693000,71000,1790000,347000,2644000
4444,50000000,39741000,10259000,high_spender,0,4765000,4967000,9116000,8642000,187000,4600000,7464000
4445,16000000,5775000,10225000,savings_oriented,1,795000,122000,809000,1936000,506000,479000,1128000
4446,31000000,12597000,18403000,savings_oriented,1,3279000,951000,600000,540000,1446000,2549000,3232000
4447,5000000,1778000,3222000,savings_oriented,0,490000,454000,202000,58000,112000,125000,337000
4448,41000000,26688000,14312000,balanced,0,560000,4245000,7129000,8640000,180000,5121000,813000
4449,32000000,23103000,8897000,high_spender,1,2758000,2402000,4100000,4132000,4162000,2842000,2707000
4450,26000000,17791000,8209000,balanced,0,3148000,3186000,1500000,2704000,2631000,2256000,2366000
4451,41000000,15851000,25149000,savings_oriented,0,400000,4560000,3127000,1553000,526000,5045000,640000
4452,29000000,18197000,10803000,balanced,0,3927000,1294000,4369000,3337000,1959000,911000,2400000
4453,50000000,42609000,7391000,high_spender,0,5760000,4857000,259000,8776000,4304000,9684000,8969000
4454,9000000,6335000,2665000,high_spender,1,1458000,1511000,1385000,134000,736000,446000,665000
4455,14000000,9721000,4279000,balanced,1,576000,1947000,1480000,1693000,1450000,282000,2293000
4456,10000000,3403000,6597000,savings_oriented,0,358000,851000,475000,366000,501000,610000,242000
4457,11000000,9073000,1927000,high_spender,0,1929000,677000,667000,1108000,859000,1334000,2499000
4458,15000000,7754000,7246000,balanced,0,1795000,1193000,1769000,100000,155000,1159000,1583000
4459,43000000,27759000,15241000,balanced,0,5064000,1827000,2130000,4393000,4887000,4479000,4979000
4460,7000000,6420000,580000,high_spender,0,1007000,1247000,676000,676000,951000,874000,989000
4461,49000000,26511000,22489000,balanced,1,911000,3669000,4153000,2625000,6063000,2645000,6445000
4462,9000000,5173000,3827000,balanced,0,516000,1220000,937000,762000,34000,1105000,599000
4463,40000000,39305000,695000,high_spender,1,4603000,9770000,7698000,1575000,8992000,1406000,5261000
4464,39000000,18600000,20400000,savings_oriented,0,1080000,4836000,5048000,1520000,1028000,1009000,4079000
4465,31000000,18655000,12345000,balanced,0,221000,4016000,3015000,4413000,247000,1066000,5677000
4466,49000000,28552000,20448000,balanced,0,7778000,7097000,3166000,3682000,2146000,3302000,1381000
4467,47000000,44496000,2504000,high_spender,0,7737000,5033000,8794000,6036000,8011000,3762000,5123000
4468,27000000,11269000,15731000,savings_oriented,1,1804000,1792000,1665000,1915000,3007000,1028000,58000
4469,32000000,18311000,13689000,balanced,1,4360000,2669000,1681000,4190000,1148000,2993000,1270000
4470,43000000,37070000,5930000,high_spender,0,3106000,6658000,6924000,8428000,7373000,3088000,1493000
4471,10000000,8844000,1156000,high_spender,1,1241000,2207000,477000,178000,642000,1544000,2555000
4472,50000000,23680000,26320000,savings_oriented,1,3150000,6973000,2155000,222000,7221000,599000,3360000
4473,13000000,9082000,3918000,balanced,1,2501000,191000,1279000,782000,1853000,68000,2408000
4474,50000000,38762000,11238000,high_spender,0,6303000,9499000,3558000,8136000,5063000,2669000,3534000
4475,16000000,8925000,7075000,balanced,1,1771000,503000,890000,2127000,325000,1884000,1425000
4476,11000000,10985000,15000,high_spender,1,1251000,1239000,1429000,2646000,1749000,129000,2542000
4477,14000000,12056000,1944000,high_spender,0,2773000,2002000,1130000,1190000,715000,2246000,2000000
4478,34000000,29688000,4312000,high_spender,0,4910000,8321000,4576000,6024000,2485000,1308000,2064000
4479,45000000,14226000,30774000,savings_oriented,1,2453000,3382000,2545000,2714000,1873000,618000,641000
4480,21000000,9313000,11687000,savings_oriented,1,74000,2721000,634000,851000,472000,2638000,1923000
4481,6000000,4107000,1893000,balanced,0,887000,1111000,554000,358000,1119000,37000,41000
4482,40000000,35512000,4488000,high_spender,0,1449000,8953000,2072000,4244000,8976000,2945000,6873000
4483,41000000,14297000,26703000,savings_oriented,1,1615000,2951000,980000,2853000,2823000,58000,3017000
4484,18000000,8200000,9800000,savings_oriented,0,55000,87000,2328000,348000,2235000,791000,2356000
4485,17000000,6153000,10847000,savings_oriented,1,744000,971000,163000,1216000,1465000,738000,856000
4486,48000000,30488000,17512000,balanced,1,4123000,5726000,3667000,5958000,2917000,4823000,3274000
4487,49000000,35343000,13657000,high_spender,0,8980000,6729000,348000,1136000,910000,9865000,7375000
4488,28000000,11466000,16534000,savings_oriented,0,1116000,815000,2080000,2103000,939000,1363000,3050000
4489,30000000,14862000,15138000,savings_oriented,0,3173000,1407000,3687000,3866000,1786000,712000,231000
4490,29000000,23942000,5058000,high_spender,0,3357000,2128000,6027000,1511000,5385000,2951000,2583000
4491,33000000,16218000,16782000,savings_oriented,0,4985000,2824000,749000,3235000,2432000,445000,1548000
4492,49000000,48240000,760000,high_spender,1,5531000,10234000,4374000,10906000,1016000,10630000,5549000
4493,42000000,40448000,1552000,high_spender,0,868000,1106000,4770000,7056000,6118000,9403000,11127000
4494,11000000,9131000,1869000,high_spender,1,180000,1103000,1123000,1837000,1216000,2097000,1575000
4495,35000000,34078000,922000,high_spender,1,844000,7415000,9347000,3927000,3076000,2874000,6595000
4496,24000000,13350000,10650000,balanced,0,2161000,1783000,1635000,2512000,2598000,924000,1737000
4497,12000000,3646000,8354000,savings_oriented,1,381000,602000,575000,632000,381000,547000,528000
4498,36000000,32271000,3729000,high_spender,0,4063000,7315000,6363000,9107000,2158000,29000,3236000
4499,5000000,1921000,3079000,savings_oriented,1,387000,245000,350000,104000,264000,365000,206000
4500,5000000,4523000,477000,high_spender,1,374000,143000,507000,745000,909000,965000,880000
4501,27000000,20662000,6338000,high_spender,1,3610000,1162000,4445000,4660000,3614000,749000,2422000
4502,14000000,12764000,1236000,high_spender,1,2290000,1633000,2130000,2499000,722000,2198000,1292000
4503,15000000,7179000,7821000,savings_oriented,0,1087000,231000,285000,2120000,1704000,689000,1063000
4504,26000000,17460000,8540000,balanced,0,4578000,4945000,792000,3273000,392000,949000,2531000
4505,19000000,10016000,8984000,balanced,0,638000,2255000,990000,1789000,1163000,1970000,1211000
4506,22000000,10995000,11005000,savings_oriented,0,3369000,143000,1364000,2678000,190000,745000,2506000
4507,23000000,10149000,12851000,savings_oriented,1,1564000,1154000,1023000,2895000,1782000,1055000,676000
4508,33000000,15667000,17333000,savings_oriented,0,1751000,2282000,2839000,3483000,4415000,582000,315000
4509,21000000,9970000,11030000,savings_oriented,1,2561000,917000,10000,1396000,2605000,1348000,1133000
4510,45000000,16185000,28815000,savings_oriented,1,1819000,160000,3310000,2884000,6144000,1854000,14000
4511,25000000,23307000,1693000,high_spender,0,3232000,4916000,115000,4393000,3747000,1686000,5218000
4512,34000000,29815000,4185000,high_spender,1,6520000,5638000,1377000,7318000,5133000,1389000,2440000
4513,23000000,14996000,8004000,balanced,0,3036000,1089000,1005000,1150000,2926000,2802000,2988000
4514,29000000,27285000,1715000,high_spender,0,1614000,5949000,2566000,5689000,3300000,6286000,1881000
4515,15000000,8091000,6909000,balanced,1,1610000,1880000,352000,358000,1177000,1002000,1712000
4516,48000000,42759000,5241000,high_spender,0,6852000,513000,3067000,12631000,8010000,6305000,5381000
4517,11000000,9294000,1706000,high_spender,1,750000,1701000,1617000,1582000,1743000,685000,1216000
4518,22000000,15320000,6680000,balanced,0,2613000,3867000,105000,3037000,1357000,2275000,2066000
4519,11000000,9619000,1381000,high_spender,0,1589000,221000,1685000,850000,1725000,1805000,1744000
4520,18000000,14797000,3203000,high_spender,0,1918000,1157000,4528000,2190000,4278000,393000,333000
4521,21000000,16141000,4859000,high_spender,0,1533000,3895000,2487000,2475000,4240000,815000,696000
4522,11000000,8704000,2296000,high_spender,1,59000,1968000,1048000,2580000,1553000,922000,574000
4523,24000000,17957000,6043000,high_spender,1,538000,798000,4826000,796000,2089000,6372000,2538000
4524,50000000,42642000,7358000,high_spender,1,5891000,6808000,2685000,8208000,3120000,5656000,10274000
4525,32000000,17309000,14691000,balanced,1,4993000,1840000,2746000,1435000,747000,3705000,1843000
4526,43000000,40899000,2101000,high_spender,1,2985000,7695000,6456000,6267000,9164000,8051000,281000
4527,41000000,32871000,8129000,high_spender,1,1488000,1249000,4576000,3311000,9862000,4297000,8088000
4528,7000000,2446000,4554000,savings_oriented,1,75000,361000,578000,399000,232000,384000,417000
4529,20000000,18656000,1344000,high_spender,0,3521000,1997000,5570000,3585000,1825000,873000,1285000
4530,11000000,7663000,3337000,balanced,1,1743000,2000,1047000,1047000,728000,1251000,1845000
4531,17000000,9189000,7811000,balanced,0,1341000,602000,1186000,834000,1888000,1070000,2268000
4532,11000000,10164000,836000,high_spender,0,2751000,993000,706000,2860000,1096000,644000,1114000
4533,44000000,19894000,24106000,savings_oriented,1,1073000,3741000,3312000,2024000,4229000,4606000,909000
4534,20000000,17897000,2103000,high_spender,0,735000,3697000,4547000,5296000,6000,1194000,2422000
4535,47000000,35960000,11040000,high_spender,0,10507000,10347000,2956000,800000,178000,2827000,8345000
4536,26000000,17893000,8107000,balanced,0,4235000,2441000,793000,875000,3853000,4214000,1482000
4537,21000000,11647000,9353000,balanced,1,2237000,1508000,1416000,955000,2170000,1052000,2309000
4538,12000000,11975000,25000,high_spender,1,2199000,2108000,1444000,1831000,1140000,1998000,1255000
4539,32000000,18368000,13632000,balanced,0,1076000,774000,4597000,152000,4941000,4294000,2534000
4540,40000000,38188000,1812000,high_spender,0,5339000,7740000,5683000,3766000,7348000,1809000,6503000
4541,35000000,34646000,354000,high_spender,1,1000000,5809000,7052000,7747000,4750000,2148000,6140000
4542,16000000,12810000,3190000,high_spender,0,2905000,281000,3987000,3847000,355000,1001000,434000
4543,30000000,9202000,20798000,savings_oriented,1,2066000,293000,1705000,478000,864000,1974000,1822000
4544,20000000,7961000,12039000,savings_oriented,1,1463000,764000,781000,1201000,1648000,682000,1422000
4545,50000000,47345000,2655000,high_spender,0,8807000,7069000,6274000,5747000,7035000,5309000,7104000
4546,16000000,15697000,303000,high_spender,1,3425000,1671000,1412000,2008000,1982000,3639000,1560000
4547,48000000,26665000,21335000,balanced,1,6090000,2528000,2608000,6191000,3940000,3670000,1638000
4548,40000000,21407000,18593000,balanced,0,3751000,5295000,515000,3405000,2417000,2078000,3946000
4549,8000000,3442000,4558000,savings_oriented,0,489000,509000,514000,561000,565000,571000,233000
4550,48000000,15409000,32591000,savings_oriented,1,2805000,1092000,3317000,1871000,3185000,722000,2417000
4551,41000000,40074000,926000,high_spender,0,2236000,4908000,9044000,8221000,8426000,4717000,2522000
4552,26000000,12770000,13230000,savings_oriented,1,630000,2431000,2654000,1532000,3219000,2158000,146000
4553,47000000,16223000,30777000,savings_oriented,0,2577000,809000,2181000,3149000,2360000,3186000,1961000
4554,39000000,26697000,12303000,balanced,1,3055000,2192000,6890000,4719000,2916000,6014000,911000
4555,50000000,39022000,10978000,high_spender,1,1852000,15779000,1502000,7965000,1141000,8843000,1940000
4556,11000000,3802000,7198000,savings_oriented,0,796000,61000,812000,846000,432000,804000,51000
4557,41000000,17217000,23783000,savings_oriented,1,149000,808000,2479000,535000,5879000,6420000,947000
4558,15000000,9060000,5940000,balanced,0,900000,2283000,654000,647000,2046000,1062000,1468000
4559,5000000,2325000,2675000,savings_oriented,1,98000,403000,341000,91000,415000,551000,426000
4560,10000000,4001000,5999000,savings_oriented,1,302000,390000,1080000,1089000,233000,89000,818000
4561,50000000,29564000,20436000,balanced,1,3392000,7034000,2546000,1011000,3711000,7096000,4774000
4562,34000000,17860000,16140000,balanced,0,1212000,3672000,2887000,2249000,3409000,2020000,2411000
4563,15000000,10388000,4612000,balanced,0,272000,3440000,55000,2763000,638000,953000,2267000
4564,45000000,18924000,26076000,savings_oriented,1,1986000,9407000,3088000,36000,294000,2607000,1506000
4565,40000000,20095000,19905000,balanced,1,2358000,467000,3102000,4412000,3682000,3347000,2727000
4566,26000000,12395000,13605000,savings_oriented,0,2194000,3079000,1846000,137000,1424000,2560000,1155000
4567,17000000,12319000,4681000,high_spender,0,2602000,230000,2465000,3135000,2133000,192000,1562000
4568,9000000,8871000,129000,high_spender,0,1904000,1527000,715000,1914000,809000,173000,1829000
4569,47000000,30807000,16193000,balanced,0,5191000,6522000,1417000,5258000,2085000,6015000,4319000
4570,21000000,6445000,14555000,savings_oriented,0,1474000,889000,1690000,870000,477000,715000,330000
4571,21000000,9255000,11745000,savings_oriented,1,1804000,1510000,863000,1264000,1250000,1568000,996000
4572,48000000,34886000,13114000,high_spender,1,5146000,9028000,3159000,3123000,3367000,527000,10536000
4573,47000000,25601000,21399000,balanced,0,5735000,1154000,4251000,5417000,5361000,2262000,1421000
4574,46000000,40710000,5290000,high_spender,1,5636000,10277000,3051000,1731000,1625000,12739000,5651000
4575,32000000,29841000,2159000,high_spender,0,6454000,7764000,946000,1775000,2395000,7164000,3343000
4576,33000000,23965000,9035000,high_spender,0,5278000,2165000,6912000,1272000,4767000,1158000,2413000
4577,6000000,2043000,3957000,savings_oriented,1,271000,344000,399000,156000,270000,229000,374000
4578,6000000,4771000,1229000,high_spender,1,292000,287000,916000,522000,957000,949000,848000
4579,48000000,37434000,10566000,high_spender,1,9063000,7955000,2176000,3184000,12016000,2798000,242000
4580,29000000,9141000,19859000,savings_oriented,0,1772000,928000,605000,1270000,1906000,1500000,1160000
4581,8000000,3171000,4829000,savings_oriented,1,257000,280000,16000,743000,303000,709000,863000
4582,43000000,30557000,12443000,high_spender,1,4771000,1162000,6307000,5833000,5470000,1200000,5814000
4583,7000000,3507000,3493000,balanced,1,841000,825000,241000,635000,128000,89000,748000
4584,28000000,21516000,6484000,high_spender,0,5497000,165000,4819000,214000,4806000,4957000,1058000
4585,36000000,18495000,17505000,balanced,0,2745000,3263000,1732000,3506000,3487000,2385000,1377000
4586,38000000,13467000,24533000,savings_oriented,0,3757000,2205000,1785000,1198000,1166000,2854000,502000
4587,10000000,9637000,363000,high_spender,0,880000,2356000,1827000,1292000,1182000,307000,1793000
4588,38000000,33533000,4467000,high_spender,0,7175000,602000,7915000,4101000,5453000,2468000,5819000
4589,5000000,3133000,1867000,balanced,0,461000,107000,565000,881000,141000,601000,377000
4590,16000000,7387000,8613000,savings_oriented,1,1146000,562000,1381000,22000,1800000,684000,1792000
4591,34000000,14146000,19854000,savings_oriented,0,3139000,3629000,1373000,2330000,478000,850000,2347000
4592,20000000,8014000,11986000,savings_oriented,1,323000,2002000,1331000,347000,1406000,1690000,915000
4593,42000000,22878000,19122000,balanced,1,5187000,682000,1051000,9291000,253000,1783000,4631000
4594,7000000,5942000,1058000,high_spender,0,616000,909000,1316000,1049000,402000,529000,1121000
4595,19000000,14448000,4552000,high_spender,0,1864000,2976000,1173000,2336000,2240000,1870000,1989000
4596,33000000,21737000,11263000,balanced,1,853000,5607000,4620000,1799000,3330000,5301000,227000
